team_id,team_name,combo_type,position_group,member_ids,member_names,member_count,co_starts,co_points_mean,co_goal_diff_mean,member_baseline_points_mean,member_baseline_goal_diff_mean,points_delta_vs_member_baseline,goal_diff_delta_vs_member_baseline,eligible,association_direction,anti_synergy_candidate,sample_reason,causal_claim,temporal_authority,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes
4256,Grazer AK,PAIR,,26119|348152,L. Klassen|M. Bagrationi,2,1,0.0,-1.0,0.733,-0.2,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|426114,L. Klassen|A. Hofleitner,2,10,1.7,0.7,1.483,0.443,0.217,0.257,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|50760,L. Klassen|D. Pines,2,15,1.467,0.6,1.354,0.386,0.113,0.214,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|6808,L. Klassen|J. Italiano,2,13,1.615,0.769,1.296,0.217,0.32,0.553,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|7158,L. Klassen|M. Satin,2,4,0.5,-0.5,1.09,0.05,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|7176,L. Klassen|M. Kreuzriegler,2,6,1.5,0.833,1.525,0.633,-0.025,0.2,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|7228,L. Klassen|F. Stolz,2,15,1.467,0.6,1.467,0.6,0.0,0.0,true,NEUTRAL,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|7389,L. Klassen|T. Schriebl,2,11,1.818,1.0,1.539,0.578,0.279,0.422,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|7511,L. Klassen|C. Lichtenberger,2,11,1.818,1.0,1.503,0.569,0.316,0.431,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|7533,L. Klassen|D. Frieser,2,1,1.0,0.0,1.052,-0.2,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|7587,L. Klassen|T. Koch,2,3,0.667,-0.333,1.181,0.037,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,26119|78139,L. Klassen|D. Maderner,2,3,0.667,-0.333,1.162,-0.057,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|280431,T. Cipot|S. Fofana,2,6,0.5,-1.833,0.675,-1.142,-0.175,-0.692,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|329612,T. Cipot|R. Harakate,2,8,0.75,-1.0,0.943,-0.546,-0.193,-0.454,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|339599,T. Cipot|B. Owusu,2,9,0.556,-1.333,0.9,-0.617,-0.344,-0.717,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|339877,T. Cipot|L. Vraa-Jensen,2,8,0.625,-1.375,0.774,-0.889,-0.149,-0.486,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|348014,T. Cipot|Z. Jano,2,3,0.667,-0.333,0.967,-0.517,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|426114,T. Cipot|A. Hofleitner,2,2,0.5,-1.5,1.05,-0.457,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|50760,T. Cipot|D. Pines,2,7,0.714,-0.571,0.921,-0.514,-0.206,-0.058,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|6808,T. Cipot|J. Italiano,2,10,0.6,-1.2,0.863,-0.683,-0.263,-0.517,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|7158,T. Cipot|M. Satin,2,4,0.5,-1.0,0.657,-0.85,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|7176,T. Cipot|M. Kreuzriegler,2,2,0.5,-0.5,1.092,-0.267,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|7389,T. Cipot|T. Schriebl,2,1,0.0,-3.0,1.106,-0.322,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|7511,T. Cipot|C. Lichtenberger,2,2,0.0,-2.0,1.069,-0.331,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|7533,T. Cipot|D. Frieser,2,9,0.667,-1.0,0.618,-1.1,0.048,0.1,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|7587,T. Cipot|T. Koch,2,9,0.667,-1.0,0.747,-0.863,-0.081,-0.137,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,268373|78139,T. Cipot|D. Maderner,2,6,0.667,-1.333,0.729,-0.957,-0.062,-0.376,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|329612,S. Fofana|R. Harakate,2,10,0.9,-0.8,1.018,-0.488,-0.118,-0.312,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|339599,S. Fofana|B. Owusu,2,11,0.727,-1.182,0.975,-0.558,-0.248,-0.623,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|339877,S. Fofana|L. Vraa-Jensen,2,7,0.429,-1.857,0.849,-0.831,-0.42,-1.026,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|348014,S. Fofana|Z. Jano,2,2,1.5,0.0,1.042,-0.458,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|426114,S. Fofana|A. Hofleitner,2,3,0.333,-1.667,1.125,-0.399,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|50760,S. Fofana|D. Pines,2,9,0.889,-0.556,0.996,-0.455,-0.107,-0.1,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|6808,S. Fofana|J. Italiano,2,7,0.429,-1.857,0.938,-0.625,-0.509,-1.232,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|7158,S. Fofana|M. Satin,2,6,0.5,-1.0,0.732,-0.792,-0.232,-0.208,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|7176,S. Fofana|M. Kreuzriegler,2,4,1.75,0.5,1.167,-0.208,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|7389,S. Fofana|T. Schriebl,2,6,1.0,-0.5,1.181,-0.264,-0.181,-0.236,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|7511,S. Fofana|C. Lichtenberger,2,1,0.0,-3.0,1.144,-0.272,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|7533,S. Fofana|D. Frieser,2,6,0.5,-1.667,0.693,-1.042,-0.193,-0.625,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|7587,S. Fofana|T. Koch,2,11,0.818,-0.909,0.822,-0.805,-0.004,-0.104,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,280431|78139,S. Fofana|D. Maderner,2,9,0.889,-1.0,0.804,-0.899,0.085,-0.101,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|339599,R. Harakate|B. Owusu,2,26,1.346,0.192,1.243,0.037,0.103,0.155,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|339877,R. Harakate|L. Vraa-Jensen,2,17,1.059,-0.353,1.117,-0.236,-0.058,-0.117,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|348014,R. Harakate|Z. Jano,2,5,1.6,0.4,1.31,0.137,0.29,0.263,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|348152,R. Harakate|M. Bagrationi,2,1,0.0,-1.0,0.643,-0.446,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|426114,R. Harakate|A. Hofleitner,2,11,1.818,0.818,1.393,0.196,0.425,0.622,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|50760,R. Harakate|D. Pines,2,25,1.4,0.44,1.264,0.14,0.136,0.3,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|6808,R. Harakate|J. Italiano,2,20,1.3,0.1,1.205,-0.03,0.095,0.13,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|7158,R. Harakate|M. Satin,2,10,0.9,-0.1,1.0,-0.196,-0.1,0.096,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|7176,R. Harakate|M. Kreuzriegler,2,10,1.8,0.9,1.435,0.387,0.365,0.513,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|7228,R. Harakate|F. Stolz,2,14,1.5,0.643,1.376,0.354,0.124,0.289,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|7389,R. Harakate|T. Schriebl,2,17,1.706,0.765,1.448,0.331,0.257,0.433,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|7511,R. Harakate|C. Lichtenberger,2,11,1.818,1.0,1.412,0.323,0.406,0.677,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|7533,R. Harakate|D. Frieser,2,9,0.778,-0.889,0.961,-0.446,-0.183,-0.442,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|7587,R. Harakate|T. Koch,2,16,1.0,-0.438,1.09,-0.21,-0.09,-0.228,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,329612|78139,R. Harakate|D. Maderner,2,12,0.917,-0.667,1.071,-0.304,-0.155,-0.363,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|339877,B. Owusu|L. Vraa-Jensen,2,17,1.0,-0.529,1.074,-0.306,-0.074,-0.223,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|348014,B. Owusu|Z. Jano,2,6,1.333,0.167,1.267,0.067,0.067,0.1,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|348152,B. Owusu|M. Bagrationi,2,1,0.0,-1.0,0.6,-0.517,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|426114,B. Owusu|A. Hofleitner,2,13,1.615,0.462,1.35,0.126,0.265,0.335,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|50760,B. Owusu|D. Pines,2,28,1.286,0.25,1.221,0.07,0.065,0.18,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|6808,B. Owusu|J. Italiano,2,22,1.182,-0.091,1.163,-0.1,0.019,0.009,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|7158,B. Owusu|M. Satin,2,14,0.714,-0.5,0.957,-0.267,-0.243,-0.233,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|7176,B. Owusu|M. Kreuzriegler,2,10,1.8,1.0,1.392,0.317,0.408,0.683,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|7228,B. Owusu|F. Stolz,2,14,1.571,0.786,1.333,0.283,0.238,0.502,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|7389,B. Owusu|T. Schriebl,2,17,1.706,0.706,1.406,0.261,0.3,0.445,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|7511,B. Owusu|C. Lichtenberger,2,12,1.667,0.75,1.369,0.253,0.297,0.497,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|7533,B. Owusu|D. Frieser,2,10,0.6,-1.1,0.918,-0.517,-0.318,-0.583,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|7587,B. Owusu|T. Koch,2,18,0.889,-0.556,1.047,-0.28,-0.158,-0.276,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339599|78139,B. Owusu|D. Maderner,2,13,0.846,-0.769,1.029,-0.374,-0.182,-0.395,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|348014,L. Vraa-Jensen|Z. Jano,2,1,1.0,0.0,1.14,-0.206,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|348152,L. Vraa-Jensen|M. Bagrationi,2,1,0.0,-1.0,0.474,-0.789,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|426114,L. Vraa-Jensen|A. Hofleitner,2,11,1.273,-0.091,1.224,-0.147,0.049,0.056,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|50760,L. Vraa-Jensen|D. Pines,2,16,1.062,-0.188,1.094,-0.203,-0.032,0.016,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|6808,L. Vraa-Jensen|J. Italiano,2,18,1.0,-0.556,1.036,-0.373,-0.036,-0.183,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|7158,L. Vraa-Jensen|M. Satin,2,5,0.2,-1.4,0.831,-0.539,-0.631,-0.861,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|7176,L. Vraa-Jensen|M. Kreuzriegler,2,2,0.5,-1.0,1.265,0.044,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|7228,L. Vraa-Jensen|F. Stolz,2,10,1.3,0.2,1.207,0.011,0.093,0.189,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|7389,L. Vraa-Jensen|T. Schriebl,2,9,1.444,0.111,1.279,-0.012,0.165,0.123,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|7511,L. Vraa-Jensen|C. Lichtenberger,2,9,1.444,0.111,1.243,-0.02,0.202,0.131,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|7533,L. Vraa-Jensen|D. Frieser,2,8,0.625,-1.25,0.792,-0.789,-0.167,-0.461,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|7587,L. Vraa-Jensen|T. Koch,2,9,0.556,-1.222,0.921,-0.553,-0.365,-0.67,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,339877|78139,L. Vraa-Jensen|D. Maderner,2,8,0.5,-1.375,0.902,-0.647,-0.402,-0.728,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|426114,Z. Jano|A. Hofleitner,2,1,3.0,2.0,1.417,0.226,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|50760,Z. Jano|D. Pines,2,6,1.333,0.167,1.287,0.17,0.046,-0.003,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|6808,Z. Jano|J. Italiano,2,3,0.667,-0.333,1.229,0.0,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|7158,Z. Jano|M. Satin,2,4,1.0,0.0,1.024,-0.167,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|7176,Z. Jano|M. Kreuzriegler,2,4,1.5,0.25,1.458,0.417,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|7389,Z. Jano|T. Schriebl,2,3,2.0,0.667,1.472,0.361,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|7511,Z. Jano|C. Lichtenberger,2,1,0.0,-1.0,1.436,0.353,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|7533,Z. Jano|D. Frieser,2,3,0.667,-0.333,0.985,-0.417,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|7587,Z. Jano|T. Koch,2,6,1.333,0.167,1.114,-0.18,0.219,0.346,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348014|78139,Z. Jano|D. Maderner,2,2,2.0,0.5,1.095,-0.274,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348152|426114,M. Bagrationi|A. Hofleitner,2,1,0.0,-1.0,0.75,-0.357,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348152|50760,M. Bagrationi|D. Pines,2,1,0.0,-1.0,0.621,-0.414,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348152|7228,M. Bagrationi|F. Stolz,2,1,0.0,-1.0,0.733,-0.2,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348152|7511,M. Bagrationi|C. Lichtenberger,2,1,0.0,-1.0,0.769,-0.231,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,348152|7587,M. Bagrationi|T. Koch,2,1,0.0,-1.0,0.447,-0.763,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|50760,A. Hofleitner|D. Pines,2,14,1.5,0.286,1.371,0.229,0.129,0.057,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|6808,A. Hofleitner|J. Italiano,2,12,1.5,0.25,1.312,0.06,0.188,0.19,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|7158,A. Hofleitner|M. Satin,2,5,0.8,-0.8,1.107,-0.107,-0.307,-0.693,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|7176,A. Hofleitner|M. Kreuzriegler,2,4,1.75,0.75,1.542,0.476,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|7228,A. Hofleitner|F. Stolz,2,10,1.7,0.7,1.483,0.443,0.217,0.257,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|7389,A. Hofleitner|T. Schriebl,2,10,1.9,0.7,1.556,0.421,0.344,0.279,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|7511,A. Hofleitner|C. Lichtenberger,2,9,1.778,0.556,1.519,0.412,0.259,0.143,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|7533,A. Hofleitner|D. Frieser,2,2,0.5,-1.0,1.068,-0.357,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|7587,A. Hofleitner|T. Koch,2,5,1.0,-0.2,1.197,-0.12,-0.197,-0.08,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,426114|78139,A. Hofleitner|D. Maderner,2,2,0.5,-1.0,1.179,-0.214,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,50760|6808,D. Pines|J. Italiano,2,21,1.238,0.19,1.183,0.003,0.055,0.188,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,50760|7158,D. Pines|M. Satin,2,14,0.714,-0.5,0.978,-0.164,-0.264,-0.336,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,50760|7176,D. Pines|M. Kreuzriegler,2,11,1.636,0.727,1.412,0.42,0.224,0.308,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,50760|7228,D. Pines|F. Stolz,2,15,1.467,0.6,1.354,0.386,0.113,0.214,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,50760|7389,D. Pines|T. Schriebl,2,18,1.611,0.556,1.426,0.364,0.185,0.192,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
4256,Grazer AK,PAIR,,50760|7511,D. Pines|C. Lichtenberger,2,13,1.538,0.538,1.39,0.355,0.149,0.183,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
