team_id,team_name,fixture_id,kickoff_utc,previous_fixture_id,previous_kickoff_utc,current_xi_count,previous_xi_count,retained_starters,changed_in_count,changed_out_count,changed_in_player_ids_json,changed_out_player_ids_json,xi_stability_pct,quality_delta,quality_delta_status,temporal_authority,prematch_known,research_only
740,Antwerp,1382519,2025-10-26T12:30:00+00:00,1382511,2025-10-20T13:00:00+00:00,11,11,9,2,2,"[""3335"", ""449059""]","[""161989"", ""418320""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390084,2025-10-26T13:30:00+00:00,1390083,2025-10-18T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390089,2025-10-26T13:30:00+00:00,1390083,2025-10-18T15:00:00+00:00,11,11,9,2,2,"[""365016"", ""408540""]","[""115590"", ""369868""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390084,2025-10-26T13:30:00+00:00,1390081,2025-10-19T12:30:00+00:00,11,11,7,4,4,"[""297583"", ""328258"", ""372585"", ""451425""]","[""15843"", ""25306"", ""280091"", ""7586""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390089,2025-10-26T13:30:00+00:00,1390082,2025-10-19T15:00:00+00:00,11,11,7,4,4,"[""119139"", ""1710"", ""293948"", ""375316""]","[""162152"", ""169346"", ""24791"", ""87317""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382515,2025-10-26T15:00:00+00:00,1382507,2025-10-19T17:15:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
741,Cercle Brugge,1382515,2025-10-26T15:00:00+00:00,1382509,2025-10-19T11:30:00+00:00,11,11,10,1,1,"[""280695""]","[""343317""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390086,2025-10-26T16:00:00+00:00,1399969,2025-10-19T12:30:00+00:00,11,11,8,3,3,"[""129072"", ""288073"", ""441271""]","[""25928"", ""381810"", ""409215""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390086,2025-10-26T16:00:00+00:00,1390080,2025-10-18T15:00:00+00:00,11,11,10,1,1,"[""7449""]","[""339997""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
5902,RAAL La Louvière,1382520,2025-10-26T17:30:00+00:00,1382510,2025-10-18T14:00:00+00:00,11,11,10,1,1,"[""180470""]","[""106774""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382520,2025-10-26T17:30:00+00:00,1382509,2025-10-19T11:30:00+00:00,11,11,7,4,4,"[""287790"", ""392412"", ""404891"", ""8845""]","[""297581"", ""34710"", ""380780"", ""807""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382516,2025-10-26T18:15:00+00:00,1382508,2025-10-18T18:45:00+00:00,11,11,6,5,5,"[""20176"", ""338735"", ""340574"", ""455438"", ""8939""]","[""15917"", ""270201"", ""271875"", ""290546"", ""4408""]",54.545,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
735,St. Truiden,1382516,2025-10-26T18:15:00+00:00,1382506,2025-10-19T16:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
733,Standard Liege,1382526,2025-10-31T19:45:00+00:00,1382517,2025-10-25T18:45:00+00:00,11,11,7,4,4,"[""15862"", ""30751"", ""342945"", ""38128""]","[""129706"", ""375986"", ""37892"", ""8567""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382526,2025-10-31T19:45:00+00:00,1382521,2025-10-24T18:45:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382527,2025-11-01T15:00:00+00:00,1382516,2025-10-26T18:15:00+00:00,11,11,9,2,2,"[""361966"", ""4408""]","[""313353"", ""8939""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382527,2025-11-01T15:00:00+00:00,1382515,2025-10-26T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390091,2025-11-01T16:00:00+00:00,1390088,2025-10-25T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390093,2025-11-01T16:00:00+00:00,1390087,2025-10-25T15:00:00+00:00,11,11,9,2,2,"[""425348"", ""7608""]","[""278992"", ""7749""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390091,2025-11-01T16:00:00+00:00,1390085,2025-10-25T15:00:00+00:00,11,11,10,1,1,"[""271395""]","[""7513""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390094,2025-11-01T16:00:00+00:00,1390088,2025-10-25T15:00:00+00:00,11,11,7,4,4,"[""181790"", ""329612"", ""426114"", ""7389""]","[""268373"", ""6808"", ""7511"", ""7533""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390093,2025-11-01T16:00:00+00:00,1390086,2025-10-26T16:00:00+00:00,11,11,10,1,1,"[""7353""]","[""392589""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390094,2025-11-01T16:00:00+00:00,1390087,2025-10-25T15:00:00+00:00,11,11,9,2,2,"[""161087"", ""169420""]","[""19792"", ""202729""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382529,2025-11-01T17:15:00+00:00,1382519,2025-10-26T12:30:00+00:00,11,11,10,1,1,"[""287923""]","[""271609""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382529,2025-11-01T17:15:00+00:00,1382518,2025-10-25T14:00:00+00:00,11,11,10,1,1,"[""87037""]","[""327738""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
266,KV Mechelen,1382523,2025-11-01T19:45:00+00:00,1382514,2025-10-25T16:15:00+00:00,11,11,8,3,3,"[""279924"", ""345357"", ""388568""]","[""403253"", ""515985"", ""90956""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382523,2025-11-01T19:45:00+00:00,1382521,2025-10-24T18:45:00+00:00,11,11,9,2,2,"[""129126"", ""2852""]","[""127418"", ""175415""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382524,2025-11-02T12:30:00+00:00,1382518,2025-10-25T14:00:00+00:00,11,11,10,1,1,"[""392700""]","[""161995""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382524,2025-11-02T12:30:00+00:00,1382520,2025-10-26T17:30:00+00:00,11,11,9,2,2,"[""34710"", ""807""]","[""287790"", ""392412""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390090,2025-11-02T13:30:00+00:00,1390084,2025-10-26T13:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390092,2025-11-02T13:30:00+00:00,1390089,2025-10-26T13:30:00+00:00,11,11,9,2,2,"[""106784"", ""115590""]","[""338189"", ""365016""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390090,2025-11-02T13:30:00+00:00,1390085,2025-10-25T15:00:00+00:00,11,11,9,2,2,"[""162460"", ""7249""]","[""271448"", ""7336""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390092,2025-11-02T13:30:00+00:00,1390086,2025-10-26T16:00:00+00:00,11,11,3,8,8,"[""179843"", ""301763"", ""349"", ""381810"", ""386296"", ""409215"", ""441958"", ""445566""]","[""1082"", ""129072"", ""280335"", ""395559"", ""403326"", ""441271"", ""464055"", ""7525""]",27.273,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382528,2025-11-02T15:00:00+00:00,1382514,2025-10-25T16:15:00+00:00,11,11,10,1,1,"[""21714""]","[""8787""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382528,2025-11-02T15:00:00+00:00,1382517,2025-10-25T18:45:00+00:00,11,11,9,2,2,"[""278018"", ""40809""]","[""20655"", ""328978""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390095,2025-11-02T16:00:00+00:00,1390084,2025-10-26T13:30:00+00:00,11,11,5,6,6,"[""15843"", ""25306"", ""280091"", ""409670"", ""427260"", ""7586""]","[""216761"", ""297583"", ""328258"", ""372585"", ""451425"", ""7719""]",45.455,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390095,2025-11-02T16:00:00+00:00,1390089,2025-10-26T13:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
735,St. Truiden,1382525,2025-11-02T17:30:00+00:00,1382516,2025-10-26T18:15:00+00:00,11,11,9,2,2,"[""32923"", ""553727""]","[""352936"", ""381316""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
740,Antwerp,1382525,2025-11-02T17:30:00+00:00,1382519,2025-10-26T12:30:00+00:00,11,11,10,1,1,"[""381176""]","[""485673""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
5902,RAAL La Louvière,1382522,2025-11-02T18:15:00+00:00,1382520,2025-10-26T17:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
741,Cercle Brugge,1382522,2025-11-02T18:15:00+00:00,1382515,2025-10-26T15:00:00+00:00,11,11,9,2,2,"[""294722"", ""343317""]","[""355012"", ""363479""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382530,2025-11-07T19:45:00+00:00,1382527,2025-11-01T15:00:00+00:00,11,11,9,2,2,"[""129687"", ""8929""]","[""118343"", ""161703""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382530,2025-11-07T19:45:00+00:00,1382529,2025-11-01T17:15:00+00:00,11,11,9,2,2,"[""327738"", ""8924""]","[""20518"", ""87037""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390100,2025-11-08T16:00:00+00:00,1390090,2025-11-02T13:30:00+00:00,11,11,9,2,2,"[""263055"", ""90663""]","[""271287"", ""7690""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390101,2025-11-08T16:00:00+00:00,1390092,2025-11-02T13:30:00+00:00,11,11,9,2,2,"[""338189"", ""365016""]","[""106784"", ""48708""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390100,2025-11-08T16:00:00+00:00,1390093,2025-11-01T16:00:00+00:00,11,11,10,1,1,"[""7749""]","[""7757""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390101,2025-11-08T16:00:00+00:00,1390091,2025-11-01T16:00:00+00:00,11,11,10,1,1,"[""7513""]","[""344283""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390098,2025-11-08T16:00:00+00:00,1390094,2025-11-01T16:00:00+00:00,11,11,10,1,1,"[""280431""]","[""426114""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390098,2025-11-08T16:00:00+00:00,1390093,2025-11-01T16:00:00+00:00,11,11,10,1,1,"[""224669""]","[""202894""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390099,2025-11-09T13:30:00+00:00,1390091,2025-11-01T16:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390097,2025-11-09T13:30:00+00:00,1390090,2025-11-02T13:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390099,2025-11-09T13:30:00+00:00,1390094,2025-11-01T16:00:00+00:00,11,11,7,4,4,"[""19792"", ""202729"", ""381006"", ""428786""]","[""169420"", ""25612"", ""266792"", ""7615""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390097,2025-11-09T13:30:00+00:00,1390095,2025-11-02T16:00:00+00:00,11,11,9,2,2,"[""146053"", ""24791""]","[""119139"", ""375316""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390096,2025-11-09T16:00:00+00:00,1390092,2025-11-02T13:30:00+00:00,11,11,5,6,6,"[""1082"", ""115587"", ""403326"", ""441271"", ""464055"", ""7525""]","[""179843"", ""302915"", ""381810"", ""386296"", ""409215"", ""445566""]",45.455,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390096,2025-11-09T16:00:00+00:00,1390095,2025-11-02T16:00:00+00:00,11,11,10,1,1,"[""372585""]","[""427260""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390105,2025-11-22T16:00:00+00:00,1390100,2025-11-08T16:00:00+00:00,11,11,8,3,3,"[""169339"", ""410096"", ""7690""]","[""263055"", ""7597"", ""7662""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390106,2025-11-22T16:00:00+00:00,1390101,2025-11-08T16:00:00+00:00,11,11,10,1,1,"[""48708""]","[""365016""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390106,2025-11-22T16:00:00+00:00,1390100,2025-11-08T16:00:00+00:00,11,11,9,2,2,"[""7757"", ""78321""]","[""477129"", ""7608""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390107,2025-11-22T16:00:00+00:00,1390101,2025-11-08T16:00:00+00:00,11,11,9,2,2,"[""178110"", ""344283""]","[""7131"", ""7143""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390107,2025-11-22T16:00:00+00:00,1390098,2025-11-08T16:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390105,2025-11-22T16:00:00+00:00,1390099,2025-11-09T13:30:00+00:00,11,11,9,2,2,"[""25612"", ""7615""]","[""428786"", ""7677""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390102,2025-11-23T13:30:00+00:00,1390099,2025-11-09T13:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390103,2025-11-23T13:30:00+00:00,1390097,2025-11-09T13:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390103,2025-11-23T13:30:00+00:00,1390096,2025-11-09T16:00:00+00:00,11,11,8,3,3,"[""129072"", ""381810"", ""395559""]","[""288073"", ""301763"", ""441958""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390102,2025-11-23T13:30:00+00:00,1390096,2025-11-09T16:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390104,2025-11-23T16:00:00+00:00,1390098,2025-11-08T16:00:00+00:00,11,11,10,1,1,"[""78139""]","[""7158""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390104,2025-11-23T16:00:00+00:00,1390097,2025-11-09T13:30:00+00:00,11,11,8,3,3,"[""119139"", ""352728"", ""7072""]","[""193870"", ""24791"", ""350854""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390113,2025-11-29T16:00:00+00:00,1390105,2025-11-22T16:00:00+00:00,11,11,8,3,3,"[""271287"", ""435390"", ""7662""]","[""169339"", ""371027"", ""90663""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390113,2025-11-29T16:00:00+00:00,1390106,2025-11-22T16:00:00+00:00,11,11,10,1,1,"[""365016""]","[""7070""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390110,2025-11-29T16:00:00+00:00,1390107,2025-11-22T16:00:00+00:00,11,11,7,4,4,"[""7131"", ""7143"", ""7212"", ""7281""]","[""174920"", ""178110"", ""7513"", ""7534""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390108,2025-11-29T16:00:00+00:00,1390103,2025-11-23T13:30:00+00:00,11,11,10,1,1,"[""304319""]","[""7160""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390110,2025-11-29T16:00:00+00:00,1390104,2025-11-23T16:00:00+00:00,11,11,10,1,1,"[""7158""]","[""348014""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390108,2025-11-29T16:00:00+00:00,1390107,2025-11-22T16:00:00+00:00,11,11,10,1,1,"[""392589""]","[""7531""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390109,2025-11-30T13:30:00+00:00,1390106,2025-11-22T16:00:00+00:00,11,11,10,1,1,"[""477129""]","[""78321""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390112,2025-11-30T13:30:00+00:00,1390103,2025-11-23T13:30:00+00:00,11,11,5,6,6,"[""162189"", ""280335"", ""301763"", ""386296"", ""409215"", ""441958""]","[""1082"", ""115587"", ""31047"", ""349"", ""381810"", ""464055""]",45.455,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390112,2025-11-30T13:30:00+00:00,1390105,2025-11-22T16:00:00+00:00,11,11,9,2,2,"[""169420"", ""7677""]","[""25612"", ""7302""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390109,2025-11-30T13:30:00+00:00,1390102,2025-11-23T13:30:00+00:00,11,11,8,3,3,"[""216761"", ""394955"", ""7719""]","[""25306"", ""7586"", ""7683""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390111,2025-11-30T16:00:00+00:00,1390102,2025-11-23T13:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390111,2025-11-30T16:00:00+00:00,1390104,2025-11-23T16:00:00+00:00,11,11,6,5,5,"[""193870"", ""24791"", ""350854"", ""375316"", ""68041""]","[""119139"", ""128999"", ""27778"", ""428779"", ""7072""]",54.545,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390046,2025-12-03T19:30:00+00:00,1390108,2025-11-29T16:00:00+00:00,11,11,10,1,1,"[""7160""]","[""7249""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390046,2025-12-03T19:30:00+00:00,1390109,2025-11-30T13:30:00+00:00,11,11,9,2,2,"[""25306"", ""7683""]","[""372585"", ""38763""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390117,2025-12-06T16:00:00+00:00,1390111,2025-11-30T16:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390115,2025-12-06T16:00:00+00:00,1390113,2025-11-29T16:00:00+00:00,11,11,8,3,3,"[""369868"", ""7070"", ""7632""]","[""338189"", ""408540"", ""99106""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390117,2025-12-06T16:00:00+00:00,1390109,2025-11-30T13:30:00+00:00,11,11,10,1,1,"[""77623""]","[""7757""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390114,2025-12-06T16:00:00+00:00,1390110,2025-11-29T16:00:00+00:00,11,11,8,3,3,"[""161820"", ""7513"", ""7706""]","[""169335"", ""344283"", ""7131""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390114,2025-12-06T16:00:00+00:00,1390112,2025-11-30T13:30:00+00:00,11,11,8,3,3,"[""1082"", ""381810"", ""464055""]","[""386296"", ""395559"", ""441958""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390115,2025-12-06T16:00:00+00:00,1390111,2025-11-30T16:00:00+00:00,11,11,8,3,3,"[""24809"", ""66728"", ""87317""]","[""193870"", ""24791"", ""68041""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
